AIRPORT,Year,Month,Int_Pax_In,Int_Pax_Out,Int_Pax_Total,Date
ADELAIDE,2017,10,46426,36194,82620,2017-10-01T00:00:00
ADELAIDE,2017,11,37547,36871,74418,2017-11-01T00:00:00
ADELAIDE,2017,12,42206,52177,94383,2017-12-01T00:00:00
ADELAIDE,2018,1,58412,47172,105584,2018-01-01T00:00:00
ADELAIDE,2018,2,40981,32712,73693,2018-02-01T00:00:00
ADELAIDE,2018,3,37451,40042,77493,2018-03-01T00:00:00
ADELAIDE,2018,4,36246,41703,77949,2018-04-01T00:00:00
ADELAIDE,2018,5,34981,39547,74528,2018-05-01T00:00:00
ADELAIDE,2018,6,34610,43963,78573,2018-06-01T00:00:00
ADELAIDE,2018,7,48394,42872,91266,2018-07-01T00:00:00
ADELAIDE,2018,8,43581,43992,87573,2018-08-01T00:00:00
ADELAIDE,2018,9,45590,43804,89394,2018-09-01T00:00:00
ADELAIDE,2018,10,49784,38321,88105,2018-10-01T00:00:00
ADELAIDE,2018,11,40957,41321,82278,2018-11-01T00:00:00
ADELAIDE,2018,12,44574,54951,99525,2018-12-01T00:00:00
ADELAIDE,2019,1,58221,49255,107476,2019-01-01T00:00:00
ADELAIDE,2019,2,44990,35260,80250,2019-02-01T00:00:00
ADELAIDE,2019,3,38857,39981,78838,2019-03-01T00:00:00
ADELAIDE,2019,4,40996,46294,87290,2019-04-01T00:00:00
ADELAIDE,2019,5,38454,43024,81478,2019-05-01T00:00:00
ADELAIDE,2019,6,40583,47455,88038,2019-06-01T00:00:00
ADELAIDE,2019,7,55934,49299,105233,2019-07-01T00:00:00
ADELAIDE,2019,8,49885,49320,99205,2019-08-01T00:00:00
ADELAIDE,2019,9,53080,51858,104938,2019-09-01T00:00:00
ADELAIDE,2019,10,55867,43338,99205,2019-10-01T00:00:00
ADELAIDE,2019,11,43856,43075,86931,2019-11-01T00:00:00
ADELAIDE,2019,12,48765,60945,109710,2019-12-01T00:00:00
ADELAIDE,2020,1,63966,53541,117507,2020-01-01T00:00:00
ADELAIDE,2020,2,41150,30615,71765,2020-02-01T00:00:00
ADELAIDE,2020,3,23735,18459,42194,2020-03-01T00:00:00
ADELAIDE,2020,4,0,0,0,2020-04-01T00:00:00
ADELAIDE,2020,5,0,0,0,2020-05-01T00:00:00
ADELAIDE,2020,6,26,51,77,2020-06-01T00:00:00
ADELAIDE,2020,7,350,313,663,2020-07-01T00:00:00
ADELAIDE,2020,8,754,661,1415,2020-08-01T00:00:00
ADELAIDE,2020,9,1123,590,1713,2020-09-01T00:00:00
ADELAIDE,2020,10,1509,537,2046,2020-10-01T00:00:00
ADELAIDE,2020,11,959,481,1440,2020-11-01T00:00:00
ADELAIDE,2020,12,1429,710,2139,2020-12-01T00:00:00
ADELAIDE,2021,1,2115,526,2641,2021-01-01T00:00:00
ADELAIDE,2021,2,1919,459,2378,2021-02-01T00:00:00
ADELAIDE,2021,3,2124,413,2537,2021-03-01T00:00:00
ADELAIDE,2021,4,1798,439,2237,2021-04-01T00:00:00
ADELAIDE,2021,5,2823,1464,4287,2021-05-01T00:00:00
ADELAIDE,2021,6,3040,1642,4682,2021-06-01T00:00:00
ADELAIDE,2021,7,2816,2120,4936,2021-07-01T00:00:00
ADELAIDE,2021,8,1063,871,1934,2021-08-01T00:00:00
ADELAIDE,2021,9,1173,681,1854,2021-09-01T00:00:00
ADELAIDE,2021,10,1152,835,1987,2021-10-01T00:00:00
ADELAIDE,2021,11,1180,1299,2479,2021-11-01T00:00:00
ADELAIDE,2021,12,937,2799,3736,2021-12-01T00:00:00
ADELAIDE,2022,1,4211,3718,7929,2022-01-01T00:00:00
ADELAIDE,2022,2,7289,4956,12245,2022-02-01T00:00:00
ADELAIDE,2022,3,7098,8046,15144,2022-03-01T00:00:00
ADELAIDE,2022,4,10306,12112,22418,2022-04-01T00:00:00
ADELAIDE,2022,5,12693,12808,25501,2022-05-01T00:00:00
ADELAIDE,2022,6,13847,17516,31363,2022-06-01T00:00:00
ADELAIDE,2022,7,22259,22240,44499,2022-07-01T00:00:00
ADELAIDE,2022,8,21150,20231,41381,2022-08-01T00:00:00
ADELAIDE,2022,9,23363,22819,46182,2022-09-01T00:00:00
ADELAIDE,2022,10,25603,22827,48430,2022-10-01T00:00:00
ADELAIDE,2022,11,26291,25667,51958,2022-11-01T00:00:00
ADELAIDE,2022,12,28493,34434,62927,2022-12-01T00:00:00
ADELAIDE,2023,1,41237,34113,75350,2023-01-01T00:00:00
ADELAIDE,2023,2,30587,24931,55518,2023-02-01T00:00:00
ADELAIDE,2023,3,33742,30455,64197,2023-03-01T00:00:00
ADELAIDE,2023,4,36738,38284,75022,2023-04-01T00:00:00
ADELAIDE,2023,5,31211,33022,64233,2023-05-01T00:00:00
ADELAIDE,2023,6,31799,35432,67231,2023-06-01T00:00:00
ADELAIDE,2023,7,45312,40896,86208,2023-07-01T00:00:00
ADELAIDE,2023,8,36548,33483,70031,2023-08-01T00:00:00
ADELAIDE,2023,9,39684,37768,77452,2023-09-01T00:00:00
ADELAIDE,2023,10,44490,35907,80397,2023-10-01T00:00:00
ADELAIDE,2023,11,36152,34700,70852,2023-11-01T00:00:00
ADELAIDE,2023,12,41665,52958,94623,2023-12-01T00:00:00
ADELAIDE,2024,1,59785,42023,101808,2024-01-01T00:00:00
ADELAIDE,2024,2,37176,29696,66872,2024-02-01T00:00:00
ADELAIDE,2024,3,33433,35570,69003,2024-03-01T00:00:00
ADELAIDE,2024,4,40476,41307,81783,2024-04-01T00:00:00
ADELAIDE,2024,5,35227,37267,72494,2024-05-01T00:00:00
ADELAIDE,2024,6,37588,42099,79687,2024-06-01T00:00:00
ADELAIDE,2024,7,47983,43207,91190,2024-07-01T00:00:00
ADELAIDE,2024,8,36769,36542,73311,2024-08-01T00:00:00
ADELAIDE,2024,9,36630,36812,73442,2024-09-01T00:00:00
ADELAIDE,2024,10,40835,35579,76414,2024-10-01T00:00:00
ADELAIDE,2024,11,40857,41848,82705,2024-11-01T00:00:00
ADELAIDE,2024,12,44204,51530,95734,2024-12-01T00:00:00
ADELAIDE,2025,1,57473,49001,106474,2025-01-01T00:00:00
ADELAIDE,2025,2,43742,35612,79354,2025-02-01T00:00:00
ADELAIDE,2025,3,38869,39156,78025,2025-03-01T00:00:00
ADELAIDE,2025,4,42042,48663,90705,2025-04-01T00:00:00
ADELAIDE,2025,5,44413,46353,90766,2025-05-01T00:00:00
ADELAIDE,2025,6,42945,48625,91570,2025-06-01T00:00:00
ALICE SPRINGS,1985,1,0,0,0,1985-01-01T00:00:00
ALICE SPRINGS,1985,2,0,0,0,1985-02-01T00:00:00
ALICE SPRINGS,1985,3,0,0,0,1985-03-01T00:00:00
ALICE SPRINGS,1985,4,0,0,0,1985-04-01T00:00:00
ALICE SPRINGS,1985,5,0,0,0,1985-05-01T00:00:00
ALICE SPRINGS,1985,6,0,0,0,1985-06-01T00:00:00
ALICE SPRINGS,1985,7,0,0,0,1985-07-01T00:00:00
ALICE SPRINGS,1985,8,0,0,0,1985-08-01T00:00:00
ALICE SPRINGS,1985,9,0,0,0,1985-09-01T00:00:00
ALICE SPRINGS,1985,10,0,0,0,1985-10-01T00:00:00
ALICE SPRINGS,1985,11,0,0,0,1985-11-01T00:00:00
ALICE SPRINGS,1985,12,0,0,0,1985-12-01T00:00:00
ALICE SPRINGS,1986,1,0,0,0,1986-01-01T00:00:00
ALICE SPRINGS,1986,2,0,0,0,1986-02-01T00:00:00
ALICE SPRINGS,1986,3,0,0,0,1986-03-01T00:00:00
ALICE SPRINGS,1986,4,0,0,0,1986-04-01T00:00:00
ALICE SPRINGS,1986,5,0,0,0,1986-05-01T00:00:00
ALICE SPRINGS,1986,6,0,0,0,1986-06-01T00:00:00
ALICE SPRINGS,1986,7,0,0,0,1986-07-01T00:00:00
ALICE SPRINGS,1986,8,0,0,0,1986-08-01T00:00:00
ALICE SPRINGS,1986,9,0,0,0,1986-09-01T00:00:00
ALICE SPRINGS,1986,10,0,0,0,1986-10-01T00:00:00
ALICE SPRINGS,1986,11,0,0,0,1986-11-01T00:00:00
ALICE SPRINGS,1986,12,0,0,0,1986-12-01T00:00:00
ALICE SPRINGS,1987,1,0,0,0,1987-01-01T00:00:00
ALICE SPRINGS,1987,2,0,0,0,1987-02-01T00:00:00
ALICE SPRINGS,1987,3,0,0,0,1987-03-01T00:00:00
ALICE SPRINGS,1987,4,0,0,0,1987-04-01T00:00:00
ALICE SPRINGS,1987,5,0,0,0,1987-05-01T00:00:00
ALICE SPRINGS,1987,6,0,0,0,1987-06-01T00:00:00
ALICE SPRINGS,1987,7,0,0,0,1987-07-01T00:00:00
ALICE SPRINGS,1987,8,0,0,0,1987-08-01T00:00:00
ALICE SPRINGS,1987,9,0,0,0,1987-09-01T00:00:00
ALICE SPRINGS,1987,10,0,0,0,1987-10-01T00:00:00
ALICE SPRINGS,1987,11,0,0,0,1987-11-01T00:00:00
ALICE SPRINGS,1987,12,0,0,0,1987-12-01T00:00:00
ALICE SPRINGS,1988,1,0,0,0,1988-01-01T00:00:00
ALICE SPRINGS,1988,2,0,0,0,1988-02-01T00:00:00
ALICE SPRINGS,1988,3,0,0,0,1988-03-01T00:00:00
ALICE SPRINGS,1988,4,0,0,0,1988-04-01T00:00:00
ALICE SPRINGS,1988,5,0,0,0,1988-05-01T00:00:00
ALICE SPRINGS,1988,6,0,0,0,1988-06-01T00:00:00
ALICE SPRINGS,1988,7,0,0,0,1988-07-01T00:00:00
ALICE SPRINGS,1988,8,0,0,0,1988-08-01T00:00:00
ALICE SPRINGS,1988,9,0,0,0,1988-09-01T00:00:00
ALICE SPRINGS,1988,10,0,0,0,1988-10-01T00:00:00
ALICE SPRINGS,1988,11,0,0,0,1988-11-01T00:00:00
ALICE SPRINGS,1988,12,0,0,0,1988-12-01T00:00:00
ALICE SPRINGS,1989,1,0,0,0,1989-01-01T00:00:00
ALICE SPRINGS,1989,2,0,0,0,1989-02-01T00:00:00
ALICE SPRINGS,1989,3,0,0,0,1989-03-01T00:00:00
ALICE SPRINGS,1989,4,0,0,0,1989-04-01T00:00:00
ALICE SPRINGS,1989,5,0,0,0,1989-05-01T00:00:00
ALICE SPRINGS,1989,6,0,0,0,1989-06-01T00:00:00
ALICE SPRINGS,1989,7,0,0,0,1989-07-01T00:00:00
ALICE SPRINGS,1989,8,0,0,0,1989-08-01T00:00:00
ALICE SPRINGS,1989,9,0,0,0,1989-09-01T00:00:00
ALICE SPRINGS,1989,10,0,0,0,1989-10-01T00:00:00
ALICE SPRINGS,1989,11,0,0,0,1989-11-01T00:00:00
ALICE SPRINGS,1989,12,0,0,0,1989-12-01T00:00:00
ALICE SPRINGS,1990,1,0,0,0,1990-01-01T00:00:00
ALICE SPRINGS,1990,2,0,0,0,1990-02-01T00:00:00
ALICE SPRINGS,1990,3,0,0,0,1990-03-01T00:00:00
ALICE SPRINGS,1990,4,0,0,0,1990-04-01T00:00:00
ALICE SPRINGS,1990,5,0,0,0,1990-05-01T00:00:00
ALICE SPRINGS,1990,6,0,0,0,1990-06-01T00:00:00
ALICE SPRINGS,1990,7,0,0,0,1990-07-01T00:00:00
ALICE SPRINGS,1990,8,0,0,0,1990-08-01T00:00:00
ALICE SPRINGS,1990,9,0,0,0,1990-09-01T00:00:00
ALICE SPRINGS,1990,10,0,0,0,1990-10-01T00:00:00
ALICE SPRINGS,1990,11,0,0,0,1990-11-01T00:00:00
ALICE SPRINGS,1990,12,0,0,0,1990-12-01T00:00:00
ALICE SPRINGS,1991,1,0,0,0,1991-01-01T00:00:00
ALICE SPRINGS,1991,2,0,0,0,1991-02-01T00:00:00
ALICE SPRINGS,1991,3,0,0,0,1991-03-01T00:00:00
ALICE SPRINGS,1991,4,0,0,0,1991-04-01T00:00:00
ALICE SPRINGS,1991,5,0,0,0,1991-05-01T00:00:00
ALICE SPRINGS,1991,6,0,0,0,1991-06-01T00:00:00
ALICE SPRINGS,1991,7,0,0,0,1991-07-01T00:00:00
ALICE SPRINGS,1991,8,0,0,0,1991-08-01T00:00:00
ALICE SPRINGS,1991,9,0,0,0,1991-09-01T00:00:00
ALICE SPRINGS,1991,10,0,0,0,1991-10-01T00:00:00
ALICE SPRINGS,1991,11,0,0,0,1991-11-01T00:00:00
ALICE SPRINGS,1991,12,0,0,0,1991-12-01T00:00:00
ALICE SPRINGS,1992,1,0,0,0,1992-01-01T00:00:00
ALICE SPRINGS,1992,2,0,0,0,1992-02-01T00:00:00
ALICE SPRINGS,1992,3,0,0,0,1992-03-01T00:00:00
ALICE SPRINGS,1992,4,0,0,0,1992-04-01T00:00:00
ALICE SPRINGS,1992,5,0,0,0,1992-05-01T00:00:00
ALICE SPRINGS,1992,6,0,0,0,1992-06-01T00:00:00
ALICE SPRINGS,1992,7,0,0,0,1992-07-01T00:00:00
ALICE SPRINGS,1992,8,0,0,0,1992-08-01T00:00:00
ALICE SPRINGS,1992,9,0,0,0,1992-09-01T00:00:00
ALICE SPRINGS,1992,10,0,0,0,1992-10-01T00:00:00
ALICE SPRINGS,1992,11,0,0,0,1992-11-01T00:00:00
ALICE SPRINGS,1992,12,0,0,0,1992-12-01T00:00:00
ALICE SPRINGS,1993,1,0,0,0,1993-01-01T00:00:00
ALICE SPRINGS,1993,2,0,0,0,1993-02-01T00:00:00
ALICE SPRINGS,1993,3,0,0,0,1993-03-01T00:00:00
ALICE SPRINGS,1993,4,0,0,0,1993-04-01T00:00:00
ALICE SPRINGS,1993,5,0,0,0,1993-05-01T00:00:00
ALICE SPRINGS,1993,6,0,0,0,1993-06-01T00:00:00
ALICE SPRINGS,1993,7,0,0,0,1993-07-01T00:00:00
ALICE SPRINGS,1993,8,0,0,0,1993-08-01T00:00:00
ALICE SPRINGS,1993,9,0,0,0,1993-09-01T00:00:00
ALICE SPRINGS,1993,10,0,0,0,1993-10-01T00:00:00
ALICE SPRINGS,1993,11,0,0,0,1993-11-01T00:00:00
ALICE SPRINGS,1993,12,0,0,0,1993-12-01T00:00:00
ALICE SPRINGS,1994,1,0,0,0,1994-01-01T00:00:00
ALICE SPRINGS,1994,2,0,0,0,1994-02-01T00:00:00
ALICE SPRINGS,1994,3,0,0,0,1994-03-01T00:00:00
ALICE SPRINGS,1994,4,0,0,0,1994-04-01T00:00:00
ALICE SPRINGS,1994,5,0,0,0,1994-05-01T00:00:00
ALICE SPRINGS,1994,6,0,0,0,1994-06-01T00:00:00
ALICE SPRINGS,1994,7,0,0,0,1994-07-01T00:00:00
ALICE SPRINGS,1994,8,0,0,0,1994-08-01T00:00:00
ALICE SPRINGS,1994,9,0,0,0,1994-09-01T00:00:00
ALICE SPRINGS,1994,10,0,0,0,1994-10-01T00:00:00
ALICE SPRINGS,1994,11,0,0,0,1994-11-01T00:00:00
ALICE SPRINGS,1994,12,0,0,0,1994-12-01T00:00:00
ALICE SPRINGS,1995,1,0,0,0,1995-01-01T00:00:00
ALICE SPRINGS,1995,2,0,0,0,1995-02-01T00:00:00
ALICE SPRINGS,1995,3,0,0,0,1995-03-01T00:00:00
ALICE SPRINGS,1995,4,0,0,0,1995-04-01T00:00:00
ALICE SPRINGS,1995,5,0,0,0,1995-05-01T00:00:00
ALICE SPRINGS,1995,6,0,0,0,1995-06-01T00:00:00
ALICE SPRINGS,1995,7,0,0,0,1995-07-01T00:00:00
ALICE SPRINGS,1995,8,0,0,0,1995-08-01T00:00:00
ALICE SPRINGS,1995,9,0,0,0,1995-09-01T00:00:00
ALICE SPRINGS,1995,10,0,0,0,1995-10-01T00:00:00
ALICE SPRINGS,1995,11,0,0,0,1995-11-01T00:00:00
ALICE SPRINGS,1995,12,0,0,0,1995-12-01T00:00:00
ALICE SPRINGS,1996,1,0,0,0,1996-01-01T00:00:00
ALICE SPRINGS,1996,2,0,0,0,1996-02-01T00:00:00
ALICE SPRINGS,1996,3,0,0,0,1996-03-01T00:00:00
ALICE SPRINGS,1996,4,0,0,0,1996-04-01T00:00:00
ALICE SPRINGS,1996,5,0,0,0,1996-05-01T00:00:00
ALICE SPRINGS,1996,6,0,0,0,1996-06-01T00:00:00
ALICE SPRINGS,1996,7,0,0,0,1996-07-01T00:00:00
ALICE SPRINGS,1996,8,0,0,0,1996-08-01T00:00:00
ALICE SPRINGS,1996,9,0,0,0,1996-09-01T00:00:00
ALICE SPRINGS,1996,10,0,0,0,1996-10-01T00:00:00
ALICE SPRINGS,1996,11,0,0,0,1996-11-01T00:00:00
ALICE SPRINGS,1996,12,0,0,0,1996-12-01T00:00:00
ALICE SPRINGS,1997,1,0,0,0,1997-01-01T00:00:00
ALICE SPRINGS,1997,2,0,0,0,1997-02-01T00:00:00
ALICE SPRINGS,1997,3,0,0,0,1997-03-01T00:00:00
ALICE SPRINGS,1997,4,0,0,0,1997-04-01T00:00:00
ALICE SPRINGS,1997,5,0,0,0,1997-05-01T00:00:00
ALICE SPRINGS,1997,6,0,0,0,1997-06-01T00:00:00
ALICE SPRINGS,1997,7,0,0,0,1997-07-01T00:00:00
ALICE SPRINGS,1997,8,0,0,0,1997-08-01T00:00:00
ALICE SPRINGS,1997,9,0,0,0,1997-09-01T00:00:00
ALICE SPRINGS,1997,10,0,0,0,1997-10-01T00:00:00
ALICE SPRINGS,1997,11,0,0,0,1997-11-01T00:00:00
ALICE SPRINGS,1997,12,0,0,0,1997-12-01T00:00:00
ALICE SPRINGS,1998,1,0,0,0,1998-01-01T00:00:00
ALICE SPRINGS,1998,2,0,0,0,1998-02-01T00:00:00
ALICE SPRINGS,1998,3,0,0,0,1998-03-01T00:00:00
ALICE SPRINGS,1998,4,0,0,0,1998-04-01T00:00:00
ALICE SPRINGS,1998,5,0,0,0,1998-05-01T00:00:00
ALICE SPRINGS,1998,6,0,0,0,1998-06-01T00:00:00
ALICE SPRINGS,1998,7,0,0,0,1998-07-01T00:00:00
ALICE SPRINGS,1998,8,0,0,0,1998-08-01T00:00:00
ALICE SPRINGS,1998,9,0,0,0,1998-09-01T00:00:00
ALICE SPRINGS,1998,10,0,0,0,1998-10-01T00:00:00
ALICE SPRINGS,1998,11,0,0,0,1998-11-01T00:00:00
ALICE SPRINGS,1998,12,0,0,0,1998-12-01T00:00:00
ALICE SPRINGS,1999,1,0,0,0,1999-01-01T00:00:00
ALICE SPRINGS,1999,2,0,0,0,1999-02-01T00:00:00
ALICE SPRINGS,1999,3,0,0,0,1999-03-01T00:00:00
ALICE SPRINGS,1999,4,0,0,0,1999-04-01T00:00:00
ALICE SPRINGS,1999,5,0,0,0,1999-05-01T00:00:00
ALICE SPRINGS,1999,6,0,0,0,1999-06-01T00:00:00
ALICE SPRINGS,1999,7,0,0,0,1999-07-01T00:00:00
ALICE SPRINGS,1999,8,0,0,0,1999-08-01T00:00:00
ALICE SPRINGS,1999,9,0,0,0,1999-09-01T00:00:00
ALICE SPRINGS,1999,10,0,0,0,1999-10-01T00:00:00
ALICE SPRINGS,1999,11,0,0,0,1999-11-01T00:00:00
ALICE SPRINGS,1999,12,0,0,0,1999-12-01T00:00:00
ALICE SPRINGS,2000,1,0,0,0,2000-01-01T00:00:00
ALICE SPRINGS,2000,2,0,0,0,2000-02-01T00:00:00
ALICE SPRINGS,2000,3,0,0,0,2000-03-01T00:00:00
ALICE SPRINGS,2000,4,0,0,0,2000-04-01T00:00:00
ALICE SPRINGS,2000,5,0,0,0,2000-05-01T00:00:00
ALICE SPRINGS,2000,6,0,0,0,2000-06-01T00:00:00
ALICE SPRINGS,2000,7,0,0,0,2000-07-01T00:00:00
ALICE SPRINGS,2000,8,0,0,0,2000-08-01T00:00:00
ALICE SPRINGS,2000,9,0,0,0,2000-09-01T00:00:00
ALICE SPRINGS,2000,10,0,0,0,2000-10-01T00:00:00
ALICE SPRINGS,2000,11,0,0,0,2000-11-01T00:00:00
ALICE SPRINGS,2000,12,0,0,0,2000-12-01T00:00:00
ALICE SPRINGS,2001,1,0,0,0,2001-01-01T00:00:00
ALICE SPRINGS,2001,2,0,0,0,2001-02-01T00:00:00
ALICE SPRINGS,2001,3,0,0,0,2001-03-01T00:00:00
ALICE SPRINGS,2001,4,0,0,0,2001-04-01T00:00:00
ALICE SPRINGS,2001,5,0,0,0,2001-05-01T00:00:00
ALICE SPRINGS,2001,6,0,0,0,2001-06-01T00:00:00
ALICE SPRINGS,2001,7,0,0,0,2001-07-01T00:00:00
ALICE SPRINGS,2001,8,0,0,0,2001-08-01T00:00:00
ALICE SPRINGS,2001,9,0,0,0,2001-09-01T00:00:00
ALICE SPRINGS,2001,10,0,0,0,2001-10-01T00:00:00
ALICE SPRINGS,2001,11,0,0,0,2001-11-01T00:00:00
ALICE SPRINGS,2001,12,0,0,0,2001-12-01T00:00:00
ALICE SPRINGS,2002,1,0,0,0,2002-01-01T00:00:00
ALICE SPRINGS,2002,2,0,0,0,2002-02-01T00:00:00
ALICE SPRINGS,2002,3,0,0,0,2002-03-01T00:00:00
ALICE SPRINGS,2002,4,0,0,0,2002-04-01T00:00:00
ALICE SPRINGS,2002,5,0,0,0,2002-05-01T00:00:00
ALICE SPRINGS,2002,6,0,0,0,2002-06-01T00:00:00
ALICE SPRINGS,2002,7,0,0,0,2002-07-01T00:00:00
ALICE SPRINGS,2002,8,0,0,0,2002-08-01T00:00:00
ALICE SPRINGS,2002,9,0,0,0,2002-09-01T00:00:00
ALICE SPRINGS,2002,10,0,0,0,2002-10-01T00:00:00
ALICE SPRINGS,2002,11,0,0,0,2002-11-01T00:00:00
ALICE SPRINGS,2002,12,0,0,0,2002-12-01T00:00:00
ALICE SPRINGS,2003,1,0,0,0,2003-01-01T00:00:00
ALICE SPRINGS,2003,2,0,0,0,2003-02-01T00:00:00
ALICE SPRINGS,2003,3,0,0,0,2003-03-01T00:00:00
ALICE SPRINGS,2003,4,0,0,0,2003-04-01T00:00:00
ALICE SPRINGS,2003,5,0,0,0,2003-05-01T00:00:00
ALICE SPRINGS,2003,6,0,0,0,2003-06-01T00:00:00
ALICE SPRINGS,2003,7,0,0,0,2003-07-01T00:00:00
ALICE SPRINGS,2003,8,0,0,0,2003-08-01T00:00:00
ALICE SPRINGS,2003,9,0,0,0,2003-09-01T00:00:00
ALICE SPRINGS,2003,10,0,0,0,2003-10-01T00:00:00
ALICE SPRINGS,2003,11,0,0,0,2003-11-01T00:00:00
ALICE SPRINGS,2003,12,0,0,0,2003-12-01T00:00:00
ALICE SPRINGS,2004,1,0,0,0,2004-01-01T00:00:00
ALICE SPRINGS,2004,2,0,0,0,2004-02-01T00:00:00
ALICE SPRINGS,2004,3,0,0,0,2004-03-01T00:00:00
ALICE SPRINGS,2004,4,0,0,0,2004-04-01T00:00:00
ALICE SPRINGS,2004,5,0,0,0,2004-05-01T00:00:00
ALICE SPRINGS,2004,6,0,0,0,2004-06-01T00:00:00
ALICE SPRINGS,2004,7,0,0,0,2004-07-01T00:00:00
ALICE SPRINGS,2004,8,0,0,0,2004-08-01T00:00:00
ALICE SPRINGS,2004,9,0,0,0,2004-09-01T00:00:00
ALICE SPRINGS,2004,10,0,0,0,2004-10-01T00:00:00
ALICE SPRINGS,2004,11,0,0,0,2004-11-01T00:00:00
ALICE SPRINGS,2004,12,0,0,0,2004-12-01T00:00:00
ALICE SPRINGS,2005,1,0,0,0,2005-01-01T00:00:00
ALICE SPRINGS,2005,2,0,0,0,2005-02-01T00:00:00
ALICE SPRINGS,2005,3,0,0,0,2005-03-01T00:00:00
ALICE SPRINGS,2005,4,0,0,0,2005-04-01T00:00:00
ALICE SPRINGS,2005,5,0,0,0,2005-05-01T00:00:00
ALICE SPRINGS,2005,6,0,0,0,2005-06-01T00:00:00
ALICE SPRINGS,2005,7,0,0,0,2005-07-01T00:00:00
ALICE SPRINGS,2005,8,0,0,0,2005-08-01T00:00:00
ALICE SPRINGS,2005,9,0,0,0,2005-09-01T00:00:00
ALICE SPRINGS,2005,10,0,0,0,2005-10-01T00:00:00
ALICE SPRINGS,2005,11,0,0,0,2005-11-01T00:00:00
ALICE SPRINGS,2005,12,0,0,0,2005-12-01T00:00:00
ALICE SPRINGS,2006,1,0,0,0,2006-01-01T00:00:00
ALICE SPRINGS,2006,2,0,0,0,2006-02-01T00:00:00
ALICE SPRINGS,2006,3,0,0,0,2006-03-01T00:00:00
ALICE SPRINGS,2006,4,0,0,0,2006-04-01T00:00:00
ALICE SPRINGS,2006,5,0,0,0,2006-05-01T00:00:00
ALICE SPRINGS,2006,6,0,0,0,2006-06-01T00:00:00
ALICE SPRINGS,2006,7,0,0,0,2006-07-01T00:00:00
ALICE SPRINGS,2006,8,0,0,0,2006-08-01T00:00:00
ALICE SPRINGS,2006,9,0,0,0,2006-09-01T00:00:00
ALICE SPRINGS,2006,10,0,0,0,2006-10-01T00:00:00
ALICE SPRINGS,2006,11,0,0,0,2006-11-01T00:00:00
ALICE SPRINGS,2006,12,0,0,0,2006-12-01T00:00:00
ALICE SPRINGS,2007,1,0,0,0,2007-01-01T00:00:00
ALICE SPRINGS,2007,2,0,0,0,2007-02-01T00:00:00
ALICE SPRINGS,2007,3,0,0,0,2007-03-01T00:00:00
ALICE SPRINGS,2007,4,0,0,0,2007-04-01T00:00:00
ALICE SPRINGS,2007,5,0,0,0,2007-05-01T00:00:00
ALICE SPRINGS,2007,6,0,0,0,2007-06-01T00:00:00
ALICE SPRINGS,2007,7,0,0,0,2007-07-01T00:00:00
ALICE SPRINGS,2007,8,0,0,0,2007-08-01T00:00:00
ALICE SPRINGS,2007,9,0,0,0,2007-09-01T00:00:00
ALICE SPRINGS,2007,10,0,0,0,2007-10-01T00:00:00
ALICE SPRINGS,2007,11,0,0,0,2007-11-01T00:00:00
ALICE SPRINGS,2007,12,0,0,0,2007-12-01T00:00:00
ALICE SPRINGS,2008,1,0,0,0,2008-01-01T00:00:00
ALICE SPRINGS,2008,2,0,0,0,2008-02-01T00:00:00
ALICE SPRINGS,2008,3,0,0,0,2008-03-01T00:00:00
ALICE SPRINGS,2008,4,0,0,0,2008-04-01T00:00:00
ALICE SPRINGS,2008,5,0,0,0,2008-05-01T00:00:00
ALICE SPRINGS,2008,6,0,0,0,2008-06-01T00:00:00
ALICE SPRINGS,2008,7,0,0,0,2008-07-01T00:00:00
ALICE SPRINGS,2008,8,0,0,0,2008-08-01T00:00:00
ALICE SPRINGS,2008,9,0,0,0,2008-09-01T00:00:00
ALICE SPRINGS,2008,10,0,0,0,2008-10-01T00:00:00
ALICE SPRINGS,2008,11,0,0,0,2008-11-01T00:00:00
ALICE SPRINGS,2008,12,0,0,0,2008-12-01T00:00:00
BALLINA,1985,1,0,0,0,1985-01-01T00:00:00
BALLINA,1985,2,0,0,0,1985-02-01T00:00:00
BALLINA,1985,3,0,0,0,1985-03-01T00:00:00
BALLINA,1985,4,0,0,0,1985-04-01T00:00:00
BALLINA,1985,5,0,0,0,1985-05-01T00:00:00
BALLINA,1985,6,0,0,0,1985-06-01T00:00:00
BALLINA,1985,7,0,0,0,1985-07-01T00:00:00
BALLINA,1985,8,0,0,0,1985-08-01T00:00:00
BALLINA,1985,9,0,0,0,1985-09-01T00:00:00
BALLINA,1985,10,0,0,0,1985-10-01T00:00:00
BALLINA,1985,11,0,0,0,1985-11-01T00:00:00
BALLINA,1985,12,0,0,0,1985-12-01T00:00:00
BALLINA,1986,1,0,0,0,1986-01-01T00:00:00
BALLINA,1986,2,0,0,0,1986-02-01T00:00:00
BALLINA,1986,3,0,0,0,1986-03-01T00:00:00
BALLINA,1986,4,0,0,0,1986-04-01T00:00:00
BALLINA,1986,5,0,0,0,1986-05-01T00:00:00
BALLINA,1986,6,0,0,0,1986-06-01T00:00:00
BALLINA,1986,7,0,0,0,1986-07-01T00:00:00
BALLINA,1986,8,0,0,0,1986-08-01T00:00:00
BALLINA,1986,9,0,0,0,1986-09-01T00:00:00
