AIRPORT,Year,Month,Dom_Acm_Out,Int_Acm_Out,Acm_Out
SYDNEY,1996,10,8732,1764,10496
SYDNEY,1996,11,8492,1740,10232
SYDNEY,1996,12,8346,1823,10169
SYDNEY,1997,1,7966,1834,9800
SYDNEY,1997,2,7878,1647,9525
SYDNEY,1997,3,8651,1783,10434
SYDNEY,1997,4,8329,1771,10100
SYDNEY,1997,5,8374,1828,10202
SYDNEY,1997,6,8075,1769,9844
SYDNEY,1997,7,8835,1866,10701
SYDNEY,1997,8,8741,1874,10615
SYDNEY,1997,9,8530,1784,10314
SYDNEY,1997,10,8848,1871,10719
SYDNEY,1997,11,8389,1907,10296
SYDNEY,1997,12,8248,1968,10216
SYDNEY,1998,1,7971,1970,9941
SYDNEY,1998,2,7849,1760,9609
SYDNEY,1998,3,8668,1925,10593
SYDNEY,1998,4,8423,1918,10341
SYDNEY,1998,5,8717,1976,10693
SYDNEY,1998,6,8411,1847,10258
SYDNEY,1998,7,9003,1961,10964
SYDNEY,1998,8,8837,1970,10807
SYDNEY,1998,9,8755,1881,10636
SYDNEY,1998,10,8901,1981,10882
SYDNEY,1998,11,8562,1844,10406
SYDNEY,1998,12,8420,1943,10363
SYDNEY,1999,1,7850,1977,9827
SYDNEY,1999,2,7807,1768,9575
SYDNEY,1999,3,8654,1933,10587
SYDNEY,1999,4,8286,1835,10121
SYDNEY,1999,5,8480,1862,10342
SYDNEY,1999,6,8257,1786,10043
SYDNEY,1999,7,8905,1954,10859
SYDNEY,1999,8,8966,1950,10916
SYDNEY,1999,9,8752,1877,10629
SYDNEY,1999,10,8903,1921,10824
SYDNEY,1999,11,8635,1911,10546
SYDNEY,1999,12,8686,2003,10689
SYDNEY,2000,1,8110,2047,10157
SYDNEY,2000,2,8064,1895,9959
SYDNEY,2000,3,8718,2028,10746
SYDNEY,2000,4,8283,2035,10318
SYDNEY,2000,5,8875,2034,10909
SYDNEY,2000,6,9184,1985,11169
SYDNEY,2000,7,9566,2141,11707
SYDNEY,2000,8,9753,2100,11853
SYDNEY,2000,9,9743,2100,11843
SYDNEY,2000,10,10127,2143,12270
SYDNEY,2000,11,9746,2031,11777
SYDNEY,2000,12,9672,2152,11824
SYDNEY,2001,1,9430,2115,11545
SYDNEY,2001,2,9128,1889,11017
SYDNEY,2001,3,10486,2095,12581
SYDNEY,2001,4,9843,2025,11868
SYDNEY,2001,5,9904,2072,11976
SYDNEY,2001,6,9171,1992,11163
SYDNEY,2001,7,9703,2046,11749
SYDNEY,2001,8,9839,2013,11852
SYDNEY,2001,9,7361,1926,9287
SYDNEY,2001,10,7430,1934,9364
SYDNEY,2001,11,7469,1828,9297
SYDNEY,2001,12,7300,1999,9299
SYDNEY,2002,1,7090,1956,9046
SYDNEY,2002,2,6782,1761,8543
SYDNEY,2002,3,6930,1925,8855
SYDNEY,2002,4,6832,1872,8704
SYDNEY,2002,5,7101,1908,9009
SYDNEY,2002,6,6918,1848,8766
SYDNEY,2002,7,7699,1972,9671
SYDNEY,2002,8,7571,1951,9522
SYDNEY,2002,9,7623,1853,9476
SYDNEY,2002,10,7966,1928,9894
SYDNEY,2002,11,7578,1968,9546
SYDNEY,2002,12,7554,2119,9673
SYDNEY,2003,1,7113,2113,9226
SYDNEY,2003,2,6830,1904,8734
SYDNEY,2003,3,7677,2061,9738
SYDNEY,2003,4,7152,1925,9077
SYDNEY,2003,5,7382,1840,9222
SYDNEY,2003,6,7248,1815,9063
SYDNEY,2003,7,7622,2028,9650
SYDNEY,2003,8,7556,2099,9655
SYDNEY,2003,9,7854,2097,9951
SYDNEY,2003,10,8201,2179,10380
SYDNEY,2003,11,7904,2166,10070
SYDNEY,2003,12,7737,2267,10004
SYDNEY,2004,1,7457,2281,9738
SYDNEY,2004,2,7572,2134,9706
SYDNEY,2004,3,8320,2318,10638
SYDNEY,2004,4,7825,2273,10098
SYDNEY,2004,5,8152,2358,10510
SYDNEY,2004,6,8218,2288,10506
SYDNEY,2004,7,8485,2408,10893
SYDNEY,2004,8,8643,2373,11016
SYDNEY,2004,9,8579,2336,10915
SYDNEY,2004,10,8665,2378,11043
SYDNEY,2004,11,8397,2357,10754
SYDNEY,2004,12,8437,2527,10964
SYDNEY,2005,1,7766,2589,10355
SYDNEY,2005,2,7662,2282,9944
SYDNEY,2005,3,8464,2461,10925
SYDNEY,2005,4,8110,2415,10525
SYDNEY,2005,5,8456,2427,10883
SYDNEY,2005,6,8239,2360,10599
SYDNEY,2005,7,8518,2502,11020
SYDNEY,2005,8,8652,2434,11086
SYDNEY,2005,9,8509,2406,10915
SYDNEY,2005,10,8579,2476,11055
SYDNEY,2005,11,8348,2391,10739
SYDNEY,2005,12,8256,2553,10809
SYDNEY,2006,1,7697,2603,10300
SYDNEY,2006,2,7768,2297,10065
SYDNEY,2006,3,8718,2502,11220
SYDNEY,2006,4,8169,2391,10560
SYDNEY,2006,5,8711,2406,11117
SYDNEY,2006,6,8271,2326,10597
SYDNEY,2006,7,8594,2469,11063
SYDNEY,2006,8,8768,2405,11173
SYDNEY,2006,9,8659,2360,11019
SYDNEY,2006,10,8829,2437,11266
SYDNEY,2006,11,8740,2390,11130
SYDNEY,2006,12,8454,2505,10959
SYDNEY,2007,1,8145,2515,10660
SYDNEY,2007,2,8016,2285,10301
SYDNEY,2007,3,9036,2459,11495
SYDNEY,2007,4,8448,2357,10805
SYDNEY,2007,5,8960,2374,11334
SYDNEY,2007,6,8561,2356,10917
SYDNEY,2007,7,8921,2479,11400
SYDNEY,2007,8,9236,2460,11696
SYDNEY,2007,9,8687,2410,11097
SYDNEY,2007,10,9132,2487,11619
SYDNEY,2007,11,8889,2453,11342
SYDNEY,2007,12,8804,2579,11383
SYDNEY,2008,1,8656,2616,11272
SYDNEY,2008,2,8838,2419,11257
SYDNEY,2008,3,9332,2561,11893
SYDNEY,2008,4,9182,2469,11651
SYDNEY,2008,5,9404,2510,11914
SYDNEY,2008,6,8955,2408,11363
SYDNEY,2008,7,9448,2577,12025
SYDNEY,2008,8,9288,2504,11792
SYDNEY,2008,9,9160,2399,11559
SYDNEY,2008,10,9562,2531,12093
SYDNEY,2008,11,9024,2488,11512
SYDNEY,2008,12,8867,2590,11457
SYDNEY,2009,1,8302,2596,10898
SYDNEY,2009,2,7982,2257,10239
SYDNEY,2009,3,8900,2470,11370
SYDNEY,2009,4,8542,2408,10950
SYDNEY,2009,5,8606,2414,11020
SYDNEY,2009,6,8305,2338,10643
SYDNEY,2009,7,8986,2549,11535
SYDNEY,2009,8,8783,2541,11324
SYDNEY,2009,9,8763,2460,11223
SYDNEY,2009,10,9346,2575,11921
SYDNEY,2009,11,9066,2487,11553
SYDNEY,2009,12,8889,2737,11626
SYDNEY,2010,1,8539,2776,11315
SYDNEY,2010,2,8447,2442,10889
SYDNEY,2010,3,9619,2641,12260
SYDNEY,2010,4,9477,2518,11995
SYDNEY,2010,5,9696,2529,12225
SYDNEY,2010,6,9278,2488,11766
SYDNEY,2010,7,9895,2668,12563
SYDNEY,2010,8,9641,2615,12256
SYDNEY,2010,9,9469,2521,11990
SYDNEY,2010,10,9837,2618,12455
SYDNEY,2010,11,9592,2582,12174
SYDNEY,2010,12,9713,2763,12476
SYDNEY,2011,1,9012,2824,11836
SYDNEY,2011,2,8648,2497,11145
SYDNEY,2011,3,9882,2722,12604
SYDNEY,2011,4,9377,2671,12048
SYDNEY,2011,5,9654,2659,12313
SYDNEY,2011,6,8917,2475,11392
SYDNEY,2011,7,9550,2791,12341
SYDNEY,2011,8,9639,2746,12385
SYDNEY,2011,9,9394,2677,12071
SYDNEY,2011,10,9381,2821,12202
SYDNEY,2011,11,9455,2700,12155
SYDNEY,2011,12,9365,2859,12224
SYDNEY,2012,1,8812,2914,11726
SYDNEY,2012,2,9133,2628,11761
SYDNEY,2012,3,9781,2732,12513
SYDNEY,2012,4,9525,2706,12231
SYDNEY,2012,5,9634,2676,12310
SYDNEY,2012,6,9121,2685,11806
SYDNEY,2012,7,10178,2896,13074
SYDNEY,2012,8,10371,2832,13203
SYDNEY,2012,9,10103,2803,12906
SYDNEY,2012,10,10372,2865,13237
SYDNEY,2012,11,10018,2760,12778
SYDNEY,2012,12,9760,2959,12719
SYDNEY,2013,1,9225,2972,12197
SYDNEY,2013,2,8923,2574,11497
SYDNEY,2013,3,10008,2865,12873
SYDNEY,2013,4,10080,2810,12890
SYDNEY,2013,5,10059,2757,12816
SYDNEY,2013,6,9588,2714,12302
SYDNEY,2013,7,10383,2971,13354
SYDNEY,2013,8,10140,2860,13000
SYDNEY,2013,9,10200,2868,13068
SYDNEY,2013,10,10476,2981,13457
SYDNEY,2013,11,9871,2896,12767
SYDNEY,2013,12,9892,3088,12980
SYDNEY,2014,1,9305,3101,12406
SYDNEY,2014,2,8808,2668,11476
SYDNEY,2014,3,9958,2961,12919
SYDNEY,2014,4,9847,2893,12740
SYDNEY,2014,5,10014,2784,12798
SYDNEY,2014,6,9571,2775,12346
SYDNEY,2014,7,10229,2967,13196
SYDNEY,2014,8,9988,2901,12889
SYDNEY,2014,9,10073,2836,12909
SYDNEY,2014,10,10405,2934,13339
SYDNEY,2014,11,9697,2784,12481
SYDNEY,2014,12,9910,3090,13000
SYDNEY,2015,1,9429,3128,12557
SYDNEY,2015,2,9059,2624,11683
SYDNEY,2015,3,10324,2845,13169
SYDNEY,2015,4,9934,2784,12718
SYDNEY,2015,5,10110,2717,12827
SYDNEY,2015,6,10009,2699,12708
SYDNEY,2015,7,10650,2929,13579
SYDNEY,2015,8,10432,2798,13230
SYDNEY,2015,9,10450,2735,13185
SYDNEY,2015,10,10644,2872,13516
SYDNEY,2015,11,10239,2809,13048
SYDNEY,2015,12,10242,3245,13487
SYDNEY,2016,1,9598,3326,12924
SYDNEY,2016,2,9853,2889,12742
SYDNEY,2016,3,10576,3090,13666
SYDNEY,2016,4,10180,3006,13186
SYDNEY,2016,5,10152,2952,13104
SYDNEY,2016,6,9748,2932,12680
SYDNEY,2016,7,10620,3246,13866
SYDNEY,2016,8,10646,3115,13761
SYDNEY,2016,9,10491,3021,13512
SYDNEY,2016,10,10566,3151,13717
SYDNEY,2016,11,10350,3051,13401
SYDNEY,2016,12,10234,3380,13614
SYDNEY,2017,1,9647,3485,13132
SYDNEY,2017,2,9508,2958,12466
SYDNEY,2017,3,10528,3211,13739
SYDNEY,2017,4,9955,3158,13113
SYDNEY,2017,5,10239,3069,13308
SYDNEY,2017,6,9783,3105,12888
SYDNEY,2017,7,10554,3652,14206
SYDNEY,2017,8,10421,3229,13650
SYDNEY,2017,9,10023,3145,13168
SYDNEY,2017,10,10488,3255,13743
SYDNEY,2017,11,10258,3161,13419
SYDNEY,2017,12,9922,3507,13429
SYDNEY,2018,1,9505,3582,13087
SYDNEY,2018,2,9319,3108,12427
SYDNEY,2018,3,10362,3381,13743
SYDNEY,2018,4,9933,3323,13256
SYDNEY,2018,5,10061,3265,13326
SYDNEY,2018,6,9567,3207,12774
SYDNEY,2018,7,10397,3539,13936
SYDNEY,2018,8,10264,3381,13645
SYDNEY,2018,9,9955,3265,13220
SYDNEY,2018,10,10683,3448,14131
SYDNEY,2018,11,10088,3382,13470
SYDNEY,2018,12,9699,3699,13398
SYDNEY,2019,1,9482,3764,13246
SYDNEY,2019,2,9342,3191,12533
SYDNEY,2019,3,10343,3430,13773
SYDNEY,2019,4,10104,3379,13483
SYDNEY,2019,5,10339,3298,13637
SYDNEY,2019,6,9698,3260,12958
SYDNEY,2019,7,10690,3493,14183
SYDNEY,2019,8,10150,3354,13504
SYDNEY,2019,9,10253,3267,13520
SYDNEY,2019,10,10830,3450,14280
SYDNEY,2019,11,10118,3345,13463
SYDNEY,2019,12,9908,3705,13613
SYDNEY,2020,1,9372,3771,13143
SYDNEY,2020,2,9298,2983,12281
SYDNEY,2020,3,8011,2336,10347
SYDNEY,2020,4,981,778,1759
SYDNEY,2020,5,870,907,1777
SYDNEY,2020,6,1243,901,2144
SYDNEY,2020,7,1990,911,2901
SYDNEY,2020,8,1322,1003,2325
SYDNEY,2020,9,1347,968,2315
SYDNEY,2020,10,1772,1096,2868
SYDNEY,2020,11,2433,1146,3579
SYDNEY,2020,12,4334,1178,5512
SYDNEY,2021,1,2150,1096,3246
SYDNEY,2021,2,3644,936,4580
SYDNEY,2021,3,6359,1068,7427
SYDNEY,2021,4,7581,1114,8695
SYDNEY,2021,5,7692,1311,9003
SYDNEY,2021,6,5998,1210,7208
SYDNEY,2021,7,1879,1094,2973
SYDNEY,2021,8,1204,1094,2298
SYDNEY,2021,9,1166,1054,2220
SYDNEY,2021,10,1228,1106,2334
SYDNEY,2021,11,3255,1223,4478
SYDNEY,2021,12,6488,1407,7895
SYDNEY,2022,1,5964,1470,7434
SYDNEY,2022,2,5541,1366,6907
SYDNEY,2022,3,7736,1626,9362
SYDNEY,2022,4,9316,1761,11077
SYDNEY,2022,5,9630,1832,11462
SYDNEY,2022,6,9027,1924,10951
SYDNEY,2022,7,9236,2283,11519
SYDNEY,2022,8,9187,2275,11462
SYDNEY,2022,9,8719,2230,10949
SYDNEY,2022,10,8988,2405,11393
SYDNEY,2022,11,9086,2593,11679
SYDNEY,2022,12,9125,2879,12004
SYDNEY,2023,1,8787,3001,11788
SYDNEY,2023,2,8544,2643,11187
SYDNEY,2023,3,9778,2913,12691
SYDNEY,2023,4,9106,2940,12046
SYDNEY,2023,5,9468,2938,12406
SYDNEY,2023,6,9103,3001,12104
SYDNEY,2023,7,9492,3264,12756
SYDNEY,2023,8,9571,3219,12790
SYDNEY,2023,9,9323,3150,12473
SYDNEY,2023,10,9469,3202,12671
SYDNEY,2023,11,9100,3256,12356
SYDNEY,2023,12,8971,3726,12697
SYDNEY,2024,1,8887,3762,12649
SYDNEY,2024,2,8615,3248,11863
SYDNEY,2024,3,9322,3380,12702
SYDNEY,2024,4,9304,3251,12555
SYDNEY,2024,5,9425,3202,12627
SYDNEY,2024,6,8803,3158,11961
SYDNEY,2024,7,9625,3379,13004
SYDNEY,2024,8,9000,3284,12284
SYDNEY,2024,9,8971,3204,12175
SYDNEY,2024,10,9425,3329,12754
SYDNEY,2024,11,8781,3315,12096
SYDNEY,2024,12,8745,3684,12429
SYDNEY,2025,1,8292,3810,12102
SYDNEY,2025,2,7874,3216,11090
SYDNEY,2025,3,8643,3339,11982
SYDNEY,2025,4,8945,3283,12228
SYDNEY,2025,5,8866,3231,12097
SYDNEY,2025,6,8539,3231,11770
TOWNSVILLE,1985,1,689,10,699
TOWNSVILLE,1985,2,625,8,633
TOWNSVILLE,1985,3,715,8,723
TOWNSVILLE,1985,4,688,9,697
TOWNSVILLE,1985,5,799,9,808
TOWNSVILLE,1985,6,735,8,743
TOWNSVILLE,1985,7,791,10,801
TOWNSVILLE,1985,8,778,8,786
TOWNSVILLE,1985,9,772,8,780
TOWNSVILLE,1985,10,737,10,747
TOWNSVILLE,1985,11,741,8,749
TOWNSVILLE,1985,12,740,9,749
TOWNSVILLE,1986,1,717,9,726
TOWNSVILLE,1986,2,570,8,578
TOWNSVILLE,1986,3,679,8,687
TOWNSVILLE,1986,4,641,13,654
TOWNSVILLE,1986,5,752,15,767
TOWNSVILLE,1986,6,694,16,710
TOWNSVILLE,1986,7,730,14,744
TOWNSVILLE,1986,8,748,14,762
TOWNSVILLE,1986,9,714,15,729
TOWNSVILLE,1986,10,753,13,766
TOWNSVILLE,1986,11,720,14,734
TOWNSVILLE,1986,12,734,13,747
TOWNSVILLE,1987,1,715,16,731
TOWNSVILLE,1987,2,628,12,640
TOWNSVILLE,1987,3,700,12,712
TOWNSVILLE,1987,4,694,10,704
TOWNSVILLE,1987,5,748,12,760
TOWNSVILLE,1987,6,671,8,679
TOWNSVILLE,1987,7,721,9,730
TOWNSVILLE,1987,8,704,9,713
TOWNSVILLE,1987,9,688,12,700
TOWNSVILLE,1987,10,715,14,729
TOWNSVILLE,1987,11,634,13,647
TOWNSVILLE,1987,12,639,12,651
TOWNSVILLE,1988,1,625,20,645
TOWNSVILLE,1988,2,565,13,578
TOWNSVILLE,1988,3,657,12,669
TOWNSVILLE,1988,4,672,15,687
TOWNSVILLE,1988,5,721,14,735
TOWNSVILLE,1988,6,699,12,711
TOWNSVILLE,1988,7,725,14,739
TOWNSVILLE,1988,8,716,15,731
TOWNSVILLE,1988,9,724,14,738
TOWNSVILLE,1988,10,754,15,769
TOWNSVILLE,1988,11,688,18,706
TOWNSVILLE,1988,12,693,24,717
TOWNSVILLE,1989,1,671,22,693
TOWNSVILLE,1989,2,638,21,659
TOWNSVILLE,1989,3,691,24,715
TOWNSVILLE,1989,4,713,22,735
TOWNSVILLE,1989,5,805,22,827
TOWNSVILLE,1989,6,707,24,731
TOWNSVILLE,1989,7,718,23,741
TOWNSVILLE,1989,8,550,20,570
TOWNSVILLE,1989,9,318,24,342
TOWNSVILLE,1989,10,357,20,377
TOWNSVILLE,1989,11,304,17,321
TOWNSVILLE,1989,12,311,15,326
TOWNSVILLE,1990,1,343,12,355
TOWNSVILLE,1990,2,357,12,369
TOWNSVILLE,1990,3,431,15,446
TOWNSVILLE,1990,4,458,13,471
TOWNSVILLE,1990,5,489,13,502
TOWNSVILLE,1990,6,533,14,547
TOWNSVILLE,1990,7,533,14,547
TOWNSVILLE,1990,8,548,13,561
TOWNSVILLE,1990,9,519,15,534
TOWNSVILLE,1990,10,535,13,548
TOWNSVILLE,1990,11,482,13,495
TOWNSVILLE,1990,12,424,14,438
TOWNSVILLE,1991,1,640,18,658
TOWNSVILLE,1991,2,575,12,587
TOWNSVILLE,1991,3,645,14,659
TOWNSVILLE,1991,4,609,0,609
TOWNSVILLE,1991,5,617,0,617
TOWNSVILLE,1991,6,606,0,606
TOWNSVILLE,1991,7,629,0,629
TOWNSVILLE,1991,8,651,0,651
TOWNSVILLE,1991,9,603,0,603
TOWNSVILLE,1991,10,628,0,628
TOWNSVILLE,1991,11,616,0,616
TOWNSVILLE,1991,12,608,0,608
TOWNSVILLE,1992,1,595,0,595
TOWNSVILLE,1992,2,571,0,571
TOWNSVILLE,1992,3,555,0,555
TOWNSVILLE,1992,4,560,0,560
TOWNSVILLE,1992,5,571,0,571
TOWNSVILLE,1992,6,559,0,559
TOWNSVILLE,1992,7,597,0,597
TOWNSVILLE,1992,8,587,0,587
TOWNSVILLE,1992,9,606,0,606
TOWNSVILLE,1992,10,650,0,650
TOWNSVILLE,1992,11,621,8,629
TOWNSVILLE,1992,12,626,10,636
TOWNSVILLE,1993,1,604,8,612
TOWNSVILLE,1993,2,564,8,572
TOWNSVILLE,1993,3,594,8,602
TOWNSVILLE,1993,4,577,9,586
TOWNSVILLE,1993,5,560,8,568
TOWNSVILLE,1993,6,556,9,565
TOWNSVILLE,1993,7,589,11,600
TOWNSVILLE,1993,8,592,10,602
TOWNSVILLE,1993,9,634,8,642
TOWNSVILLE,1993,10,631,9,640
TOWNSVILLE,1993,11,625,8,633
TOWNSVILLE,1993,12,619,8,627
TOWNSVILLE,1994,1,632,10,642
TOWNSVILLE,1994,2,577,8,585
TOWNSVILLE,1994,3,657,9,666
TOWNSVILLE,1994,4,631,5,636
TOWNSVILLE,1994,5,654,4,658
TOWNSVILLE,1994,6,641,4,645
TOWNSVILLE,1994,7,647,5,652
TOWNSVILLE,1994,8,649,4,653
TOWNSVILLE,1994,9,674,4,678
TOWNSVILLE,1994,10,702,5,707
TOWNSVILLE,1994,11,672,0,672
TOWNSVILLE,1994,12,666,0,666
TOWNSVILLE,1995,1,652,0,652
TOWNSVILLE,1995,2,591,0,591
TOWNSVILLE,1995,3,681,0,681
TOWNSVILLE,1995,4,660,0,660
TOWNSVILLE,1995,5,679,0,679
TOWNSVILLE,1995,6,678,0,678
TOWNSVILLE,1995,7,740,0,740
TOWNSVILLE,1995,8,746,0,746
TOWNSVILLE,1995,9,722,0,722
TOWNSVILLE,1995,10,741,0,741
TOWNSVILLE,1995,11,697,0,697
TOWNSVILLE,1995,12,696,0,696
TOWNSVILLE,1996,1,716,0,716
TOWNSVILLE,1996,2,649,0,649
TOWNSVILLE,1996,3,709,0,709
TOWNSVILLE,1996,4,712,0,712
TOWNSVILLE,1996,5,732,0,732
TOWNSVILLE,1996,6,693,0,693
TOWNSVILLE,1996,7,761,0,761
TOWNSVILLE,1996,8,727,0,727
TOWNSVILLE,1996,9,742,0,742
TOWNSVILLE,1996,10,799,0,799
TOWNSVILLE,1996,11,796,0,796
TOWNSVILLE,1996,12,778,0,778
TOWNSVILLE,1997,1,758,0,758
TOWNSVILLE,1997,2,684,0,684
TOWNSVILLE,1997,3,731,0,731
TOWNSVILLE,1997,4,739,0,739
TOWNSVILLE,1997,5,754,1,755
TOWNSVILLE,1997,6,738,14,752
TOWNSVILLE,1997,7,792,12,804
TOWNSVILLE,1997,8,771,15,786
TOWNSVILLE,1997,9,756,0,756
TOWNSVILLE,1997,10,781,7,788
TOWNSVILLE,1997,11,734,0,734
TOWNSVILLE,1997,12,730,0,730
TOWNSVILLE,1998,1,691,0,691
TOWNSVILLE,1998,2,614,0,614
TOWNSVILLE,1998,3,689,0,689
TOWNSVILLE,1998,4,682,0,682
TOWNSVILLE,1998,5,707,0,707
TOWNSVILLE,1998,6,697,0,697
TOWNSVILLE,1998,7,782,0,782
TOWNSVILLE,1998,8,796,0,796
TOWNSVILLE,1998,9,758,0,758
TOWNSVILLE,1998,10,780,6,786
TOWNSVILLE,1998,11,747,7,754
TOWNSVILLE,1998,12,751,9,760
TOWNSVILLE,1999,1,700,5,705
TOWNSVILLE,1999,2,643,6,649
TOWNSVILLE,1999,3,740,0,740
TOWNSVILLE,1999,4,741,0,741
TOWNSVILLE,1999,5,748,0,748
TOWNSVILLE,1999,6,755,0,755
TOWNSVILLE,1999,7,777,0,777
TOWNSVILLE,1999,8,753,0,753
TOWNSVILLE,1999,9,740,0,740
TOWNSVILLE,1999,10,743,0,743
TOWNSVILLE,1999,11,714,0,714
TOWNSVILLE,1999,12,709,0,709
TOWNSVILLE,2000,1,686,0,686
TOWNSVILLE,2000,2,724,0,724
TOWNSVILLE,2000,3,817,0,817
TOWNSVILLE,2000,4,723,0,723
TOWNSVILLE,2000,5,805,0,805
TOWNSVILLE,2000,6,786,0,786
TOWNSVILLE,2000,7,796,0,796
TOWNSVILLE,2000,8,814,0,814
TOWNSVILLE,2000,9,788,0,788
TOWNSVILLE,2000,10,843,0,843
TOWNSVILLE,2000,11,821,0,821
TOWNSVILLE,2000,12,763,0,763
TOWNSVILLE,2001,1,712,0,712
TOWNSVILLE,2001,2,733,0,733
TOWNSVILLE,2001,3,830,0,830
TOWNSVILLE,2001,4,816,0,816
TOWNSVILLE,2001,5,861,0,861
TOWNSVILLE,2001,6,721,0,721
TOWNSVILLE,2001,7,548,0,548
TOWNSVILLE,2001,8,556,0,556
TOWNSVILLE,2001,9,490,0,490
TOWNSVILLE,2001,10,515,1,516
TOWNSVILLE,2001,11,551,8,559
TOWNSVILLE,2001,12,542,7,549
TOWNSVILLE,2002,1,517,0,517
TOWNSVILLE,2002,2,486,0,486
TOWNSVILLE,2002,3,520,0,520
TOWNSVILLE,2002,4,514,0,514
TOWNSVILLE,2002,5,534,0,534
TOWNSVILLE,2002,6,497,0,497
TOWNSVILLE,2002,7,565,0,565
TOWNSVILLE,2002,8,643,0,643
TOWNSVILLE,2002,9,619,0,619
TOWNSVILLE,2002,10,640,0,640
TOWNSVILLE,2002,11,613,0,613
TOWNSVILLE,2002,12,597,0,597
TOWNSVILLE,2003,1,640,0,640
TOWNSVILLE,2003,2,605,0,605
TOWNSVILLE,2003,3,663,0,663
TOWNSVILLE,2003,4,639,0,639
TOWNSVILLE,2003,5,690,0,690
TOWNSVILLE,2003,6,654,0,654
TOWNSVILLE,2003,7,692,0,692
TOWNSVILLE,2003,8,712,0,712
TOWNSVILLE,2003,9,705,0,705
TOWNSVILLE,2003,10,747,0,747
TOWNSVILLE,2003,11,715,0,715
TOWNSVILLE,2003,12,722,0,722
TOWNSVILLE,2004,1,717,0,717
TOWNSVILLE,2004,2,680,0,680
TOWNSVILLE,2004,3,745,0,745
TOWNSVILLE,2004,4,734,0,734
TOWNSVILLE,2004,5,769,0,769
TOWNSVILLE,2004,6,759,0,759
TOWNSVILLE,2004,7,805,0,805
TOWNSVILLE,2004,8,790,0,790
TOWNSVILLE,2004,9,790,0,790
TOWNSVILLE,2004,10,787,0,787
TOWNSVILLE,2004,11,762,0,762
TOWNSVILLE,2004,12,752,0,752
TOWNSVILLE,2005,1,783,0,783
TOWNSVILLE,2005,2,795,0,795
TOWNSVILLE,2005,3,921,0,921
TOWNSVILLE,2005,4,1010,0,1010
TOWNSVILLE,2005,5,947,0,947
TOWNSVILLE,2005,6,941,0,941
TOWNSVILLE,2005,7,953,0,953
TOWNSVILLE,2005,8,974,0,974
TOWNSVILLE,2005,9,917,0,917
TOWNSVILLE,2005,10,940,0,940
TOWNSVILLE,2005,11,990,0,990
TOWNSVILLE,2005,12,930,0,930
TOWNSVILLE,2006,1,893,0,893
TOWNSVILLE,2006,2,855,0,855
TOWNSVILLE,2006,3,934,1,935
TOWNSVILLE,2006,4,884,1,885
TOWNSVILLE,2006,5,921,1,922
TOWNSVILLE,2006,6,894,0,894
TOWNSVILLE,2006,7,934,0,934
TOWNSVILLE,2006,8,937,0,937
TOWNSVILLE,2006,9,904,0,904
TOWNSVILLE,2006,10,939,0,939
TOWNSVILLE,2006,11,891,0,891
TOWNSVILLE,2006,12,846,0,846
TOWNSVILLE,2007,1,825,0,825
TOWNSVILLE,2007,2,848,0,848
TOWNSVILLE,2007,3,925,0,925
TOWNSVILLE,2007,4,791,0,791
TOWNSVILLE,2007,5,865,0,865
TOWNSVILLE,2007,6,845,0,845
TOWNSVILLE,2007,7,849,0,849
TOWNSVILLE,2007,8,859,0,859
TOWNSVILLE,2007,9,800,0,800
TOWNSVILLE,2007,10,878,0,878
TOWNSVILLE,2007,11,853,0,853
TOWNSVILLE,2007,12,831,0,831
TOWNSVILLE,2008,1,800,0,800
TOWNSVILLE,2008,2,813,0,813
TOWNSVILLE,2008,3,852,0,852
TOWNSVILLE,2008,4,818,0,818
TOWNSVILLE,2008,5,862,0,862
TOWNSVILLE,2008,6,848,0,848
TOWNSVILLE,2008,7,906,0,906
TOWNSVILLE,2008,8,898,0,898
TOWNSVILLE,2008,9,821,0,821
TOWNSVILLE,2008,10,864,0,864
TOWNSVILLE,2008,11,831,0,831
TOWNSVILLE,2008,12,826,0,826
TOWNSVILLE,2009,1,745,0,745
TOWNSVILLE,2009,2,772,0,772
TOWNSVILLE,2009,3,889,0,889
TOWNSVILLE,2009,4,978,0,978
TOWNSVILLE,2009,5,1021,0,1021
TOWNSVILLE,2009,6,1005,0,1005
TOWNSVILLE,2009,7,1073,0,1073
TOWNSVILLE,2009,8,1007,0,1007
TOWNSVILLE,2009,9,1007,0,1007
TOWNSVILLE,2009,10,1111,0,1111
TOWNSVILLE,2009,11,1136,0,1136
TOWNSVILLE,2009,12,1087,0,1087
TOWNSVILLE,2010,1,1043,0,1043
TOWNSVILLE,2010,2,909,0,909
TOWNSVILLE,2010,3,1008,0,1008
TOWNSVILLE,2010,4,1140,0,1140
TOWNSVILLE,2010,5,1234,0,1234
TOWNSVILLE,2010,6,1232,0,1232
TOWNSVILLE,2010,7,1306,0,1306
TOWNSVILLE,2010,8,1321,0,1321
TOWNSVILLE,2010,9,1251,0,1251
TOWNSVILLE,2010,10,1253,0,1253
TOWNSVILLE,2010,11,1280,0,1280
TOWNSVILLE,2010,12,1231,8,1239
TOWNSVILLE,2011,1,1086,8,1094
TOWNSVILLE,2011,2,1066,8,1074
TOWNSVILLE,2011,3,1244,7,1251
TOWNSVILLE,2011,4,1185,5,1190
TOWNSVILLE,2011,5,1264,4,1268
